id,date,type,nom_gare,year,comptage_normalise
2865,2021-11-16,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2866,2021-11-16,"Bijoux, montres",Paris Gare du Nord,2021,
2867,2021-11-16,Parapluies,Paris Gare du Nord,2021,
2868,2021-11-16,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2869,2021-11-16,"Vélos, trottinettes, accessoires 2 roues",Paris Gare du Nord,2021,
2870,2021-11-17,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2871,2021-11-17,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2872,2021-11-17,Divers,Paris Gare du Nord,2021,
2873,2021-11-17,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2874,2021-11-18,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2875,2021-11-18,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2876,2021-11-18,"Vêtements, chaussures",Paris Gare du Nord,2021,
2877,2021-11-18,"Articles d enfants, de puériculture",Paris Gare du Nord,2021,
2878,2021-11-18,Divers,Paris Gare du Nord,2021,
2879,2021-11-18,Pièces d identités et papiers personnels,Paris Gare du Nord,2021,
2880,2021-11-19,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2881,2021-11-19,"Vêtements, chaussures",Paris Gare du Nord,2021,
2882,2021-11-19,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2883,2021-11-19,"Vélos, trottinettes, accessoires 2 roues",Paris Gare du Nord,2021,
2884,2021-11-19,Divers,Paris Gare du Nord,2021,
2885,2021-11-20,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2886,2021-11-20,"Vêtements, chaussures",Paris Gare du Nord,2021,
2887,2021-11-20,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2888,2021-11-22,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2889,2021-11-22,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2890,2021-11-22,"Vêtements, chaussures",Paris Gare du Nord,2021,
2891,2021-11-22,"Clés, porte-clés, badge magnétique",Paris Gare du Nord,2021,
2892,2021-11-22,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2893,2021-11-23,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2894,2021-11-23,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2895,2021-11-23,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2896,2021-11-24,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2897,2021-11-24,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2898,2021-11-25,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2899,2021-11-25,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2900,2021-11-25,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2901,2021-11-26,"Vélos, trottinettes, accessoires 2 roues",Paris Gare du Nord,2021,
2902,2021-11-26,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2903,2021-11-26,"Vêtements, chaussures",Paris Gare du Nord,2021,
2904,2021-11-26,Pièces d identités et papiers personnels,Paris Gare du Nord,2021,
2905,2021-11-26,Divers,Paris Gare du Nord,2021,
2906,2021-11-27,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2907,2021-11-27,Pièces d identités et papiers personnels,Paris Gare du Nord,2021,
2908,2021-11-27,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2909,2021-11-27,"Articles d enfants, de puériculture",Paris Gare du Nord,2021,
2910,2021-11-29,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2911,2021-11-29,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2912,2021-11-29,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2913,2021-11-29,"Vêtements, chaussures",Paris Gare du Nord,2021,
2914,2021-11-29,Pièces d identités et papiers personnels,Paris Gare du Nord,2021,
2915,2021-11-30,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2916,2021-11-30,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2917,2021-12-01,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2918,2021-12-01,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2919,2021-12-01,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2920,2021-12-01,Pièces d identités et papiers personnels,Paris Gare du Nord,2021,
2921,2021-12-02,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2922,2021-12-02,"Articles d enfants, de puériculture",Paris Gare du Nord,2021,
2923,2021-12-02,"Vélos, trottinettes, accessoires 2 roues",Paris Gare du Nord,2021,
2924,2021-12-02,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2925,2021-12-02,Divers,Paris Gare du Nord,2021,
2926,2021-12-02,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2927,2021-12-03,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2928,2021-12-03,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2929,2021-12-03,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2930,2021-12-03,"Bijoux, montres",Paris Gare du Nord,2021,
2931,2021-12-04,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2932,2021-12-04,Divers,Paris Gare du Nord,2021,
2933,2021-12-04,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2934,2021-12-06,"Vêtements, chaussures",Paris Gare du Nord,2021,
2935,2021-12-06,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2936,2021-12-06,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2937,2021-12-07,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2938,2021-12-07,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2939,2021-12-07,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2940,2021-12-07,Pièces d identités et papiers personnels,Paris Gare du Nord,2021,
2941,2021-12-08,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2942,2021-12-08,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2943,2021-12-08,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2944,2021-12-09,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2945,2021-12-09,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2946,2021-12-10,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2947,2021-12-10,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2948,2021-12-10,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2949,2021-12-11,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2950,2021-12-11,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2951,2021-12-13,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2952,2021-12-13,"Vêtements, chaussures",Paris Gare du Nord,2021,
2953,2021-12-13,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2954,2021-12-13,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2955,2021-12-14,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2956,2021-12-14,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2957,2021-12-14,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2958,2021-12-14,"Vêtements, chaussures",Paris Gare du Nord,2021,
2959,2021-12-15,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2960,2021-12-15,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2961,2021-12-15,Optique,Paris Gare du Nord,2021,
2962,2021-12-16,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2963,2021-12-16,Pièces d identités et papiers personnels,Paris Gare du Nord,2021,
2964,2021-12-16,"Bijoux, montres",Paris Gare du Nord,2021,
2965,2021-12-16,Optique,Paris Gare du Nord,2021,
2966,2021-12-16,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2967,2021-12-17,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2968,2021-12-17,"Bijoux, montres",Paris Gare du Nord,2021,
2969,2021-12-17,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2970,2021-12-17,"Vêtements, chaussures",Paris Gare du Nord,2021,
2971,2021-12-17,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2972,2021-12-18,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2973,2021-12-18,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2974,2021-12-20,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2975,2021-12-20,Pièces d identités et papiers personnels,Paris Gare du Nord,2021,
2976,2021-12-20,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2977,2021-12-20,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2978,2021-12-20,Divers,Paris Gare du Nord,2021,
2979,2021-12-21,Instruments de musique,Paris Gare du Nord,2021,
2980,2021-12-21,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2981,2021-12-21,"Articles d enfants, de puériculture",Paris Gare du Nord,2021,
2982,2021-12-21,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2983,2021-12-22,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2984,2021-12-22,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2985,2021-12-22,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2986,2021-12-23,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2987,2021-12-23,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2988,2021-12-23,Pièces d identités et papiers personnels,Paris Gare du Nord,2021,
2989,2021-12-23,"Vêtements, chaussures",Paris Gare du Nord,2021,
2990,2021-12-23,"Bijoux, montres",Paris Gare du Nord,2021,
2991,2021-12-23,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2992,2021-12-24,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2993,2021-12-24,"Vélos, trottinettes, accessoires 2 roues",Paris Gare du Nord,2021,
2994,2021-12-25,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2995,2021-12-25,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2996,2021-12-27,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
2997,2021-12-27,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
2998,2021-12-27,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
2999,2021-12-27,"Articles de sport, loisirs, camping",Paris Gare du Nord,2021,
3000,2021-12-28,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
3001,2021-12-28,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
3002,2021-12-28,"Vêtements, chaussures",Paris Gare du Nord,2021,
3003,2021-12-28,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
3004,2021-12-29,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
3005,2021-12-29,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
3006,2021-12-30,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
3007,2021-12-30,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
3008,2021-12-30,"Vêtements, chaussures",Paris Gare du Nord,2021,
3009,2021-12-30,Optique,Paris Gare du Nord,2021,
3010,2021-12-31,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,2021,
3011,2021-12-31,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,2021,
3012,2021-12-31,Divers,Paris Gare du Nord,2021,
3013,2021-12-31,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,2021,
3014,2021-12-31,Pièces d identités et papiers personnels,Paris Gare du Nord,2021,
3015,2021-01-04,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3016,2021-01-04,"Vêtements, chaussures",Paris Est,2021,
3017,2021-01-04,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3018,2021-01-05,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3019,2021-01-06,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3020,2021-01-06,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3021,2021-01-07,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3022,2021-01-11,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3023,2021-01-13,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3024,2021-01-14,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3025,2021-01-15,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3026,2021-01-15,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3027,2021-01-18,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3028,2021-01-18,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3029,2021-01-18,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3030,2021-01-19,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3031,2021-01-19,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3032,2021-01-20,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3033,2021-01-21,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3034,2021-01-22,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3035,2021-01-23,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3036,2021-01-25,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3037,2021-01-25,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3038,2021-01-25,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3039,2021-01-26,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3040,2021-01-27,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3041,2021-01-28,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3042,2021-01-29,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3043,2021-01-29,Optique,Paris Est,2021,
3044,2021-01-29,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3045,2021-01-29,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3046,2021-01-30,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3047,2021-02-01,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3048,2021-02-01,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3049,2021-02-01,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3050,2021-02-05,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3051,2021-02-05,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3052,2021-02-08,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3053,2021-02-09,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3054,2021-02-11,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3055,2021-02-12,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3056,2021-02-13,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3057,2021-02-15,"Vêtements, chaussures",Paris Est,2021,
3058,2021-02-15,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3059,2021-02-15,"Vélos, trottinettes, accessoires 2 roues",Paris Est,2021,
3060,2021-02-15,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3061,2021-02-16,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3062,2021-02-16,Pièces d identités et papiers personnels,Paris Est,2021,
3063,2021-02-18,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3064,2021-02-18,Divers,Paris Est,2021,
3065,2021-02-18,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3066,2021-02-19,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3067,2021-02-20,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3068,2021-02-22,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3069,2021-02-22,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3070,2021-02-22,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3071,2021-02-23,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3072,2021-02-23,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3073,2021-02-23,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3074,2021-02-24,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3075,2021-02-25,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3076,2021-02-25,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3077,2021-02-26,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3078,2021-02-26,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3079,2021-02-27,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3080,2021-03-01,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3081,2021-03-01,Pièces d identités et papiers personnels,Paris Est,2021,
3082,2021-03-02,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3083,2021-03-03,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3084,2021-03-04,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3085,2021-03-04,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3086,2021-03-05,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3087,2021-03-06,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3088,2021-03-06,"Livres, articles de papéterie",Paris Est,2021,
3089,2021-03-06,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3090,2021-03-08,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3091,2021-03-09,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3092,2021-03-09,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3093,2021-03-09,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3094,2021-03-10,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3095,2021-03-10,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3096,2021-03-11,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3097,2021-03-11,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3098,2021-03-12,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3099,2021-03-12,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3100,2021-03-13,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3101,2021-03-13,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3102,2021-03-15,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3103,2021-03-17,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3104,2021-03-17,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3105,2021-03-17,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3106,2021-03-18,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3107,2021-03-18,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3108,2021-03-19,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3109,2021-03-19,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3110,2021-03-19,Pièces d identités et papiers personnels,Paris Est,2021,
3111,2021-03-22,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3112,2021-03-22,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3113,2021-03-22,"Bijoux, montres",Paris Est,2021,
3114,2021-03-23,"Livres, articles de papéterie",Paris Est,2021,
3115,2021-03-24,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3116,2021-03-24,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3117,2021-03-25,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3118,2021-03-26,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3119,2021-03-27,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3120,2021-03-27,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3121,2021-03-29,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3122,2021-03-29,Pièces d identités et papiers personnels,Paris Est,2021,
3123,2021-03-29,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3124,2021-03-29,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3125,2021-03-30,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3126,2021-03-31,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3127,2021-04-01,"Vélos, trottinettes, accessoires 2 roues",Paris Est,2021,
3128,2021-04-01,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3129,2021-04-02,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3130,2021-04-02,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3131,2021-04-03,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3132,2021-04-06,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3133,2021-04-06,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3134,2021-04-09,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3135,2021-04-10,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3136,2021-04-13,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3137,2021-04-14,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3138,2021-04-15,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3139,2021-04-16,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3140,2021-04-17,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3141,2021-04-17,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3142,2021-04-19,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3143,2021-04-20,"Vélos, trottinettes, accessoires 2 roues",Paris Est,2021,
3144,2021-04-22,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3145,2021-04-22,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3146,2021-04-22,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3147,2021-04-23,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3148,2021-04-23,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3149,2021-04-23,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3150,2021-04-26,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3151,2021-04-28,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3152,2021-04-28,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3153,2021-04-28,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3154,2021-04-29,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3155,2021-05-03,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3156,2021-05-03,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3157,2021-05-04,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3158,2021-05-04,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3159,2021-05-05,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3160,2021-05-05,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3161,2021-05-06,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3162,2021-05-07,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3163,2021-05-07,"Vélos, trottinettes, accessoires 2 roues",Paris Est,2021,
3164,2021-05-10,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3165,2021-05-10,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3166,2021-05-10,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3167,2021-05-11,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3168,2021-05-11,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3169,2021-05-12,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3170,2021-05-12,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3171,2021-05-14,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3172,2021-05-15,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3173,2021-05-17,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3174,2021-05-17,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3175,2021-05-17,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3176,2021-05-18,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3177,2021-05-18,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3178,2021-05-18,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3179,2021-05-19,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3180,2021-05-19,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3181,2021-05-20,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3182,2021-05-20,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3183,2021-05-21,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3184,2021-05-21,"Vêtements, chaussures",Paris Est,2021,
3185,2021-05-25,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3186,2021-05-25,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3187,2021-05-25,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3188,2021-05-26,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3189,2021-05-28,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3190,2021-05-31,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3191,2021-05-31,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3192,2021-05-31,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3193,2021-05-31,"Vélos, trottinettes, accessoires 2 roues",Paris Est,2021,
3194,2021-06-01,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3195,2021-06-01,"Clés, porte-clés, badge magnétique",Paris Est,2021,
3196,2021-06-02,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3197,2021-06-02,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3198,2021-06-03,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3199,2021-06-04,"Porte-monnaie / portefeuille, argent, titres",Paris Est,2021,
3200,2021-06-04,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
3201,2021-06-07,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3202,2021-06-08,"Appareils électroniques, informatiques, appareils photo",Paris Est,2021,
3203,2021-06-08,Pièces d identités et papiers personnels,Paris Est,2021,
3204,2021-06-08,"Bagagerie: sacs, valises, cartables",Paris Est,2021,
