date,type,nom_gare,comptage_normalisé
2021-12-11,,Paris Gare de Lyon,0.04
2021-12-12,,Paris Gare de Lyon,0.04
2021-12-12,,Paris Gare de Lyon,0.04
2021-12-12,,Paris Gare de Lyon,0.04
2021-12-12,,Paris Gare de Lyon,0.04
2021-12-12,,Paris Gare de Lyon,0.04
2021-12-12,,Paris Gare de Lyon,0.04
2021-12-13,,Paris Gare de Lyon,0.04
2021-12-13,,Paris Gare de Lyon,0.04
2021-12-13,,Paris Gare de Lyon,0.04
2021-12-13,,Paris Gare de Lyon,0.04
2021-12-14,,Paris Gare de Lyon,0.04
2021-12-14,,Paris Gare de Lyon,0.04
2021-12-14,,Paris Gare de Lyon,0.04
2021-12-14,,Paris Gare de Lyon,0.04
2021-12-14,,Paris Gare de Lyon,0.04
2021-12-14,,Paris Gare de Lyon,0.04
2021-12-15,,Paris Gare de Lyon,0.04
2021-12-15,,Paris Gare de Lyon,0.04
2021-12-15,,Paris Gare de Lyon,0.04
2021-12-15,,Paris Gare de Lyon,0.04
2021-12-15,,Paris Gare de Lyon,0.04
2021-12-15,,Paris Gare de Lyon,0.04
2021-12-15,,Paris Gare de Lyon,0.04
2021-12-15,,Paris Gare de Lyon,0.04
2021-12-16,,Paris Gare de Lyon,0.04
2021-12-16,,Paris Gare de Lyon,0.04
2021-12-16,,Paris Gare de Lyon,0.04
2021-12-16,,Paris Gare de Lyon,0.04
2021-12-16,,Paris Gare de Lyon,0.04
2021-12-16,,Paris Gare de Lyon,0.04
2021-12-17,,Paris Gare de Lyon,0.04
2021-12-17,,Paris Gare de Lyon,0.04
2021-12-17,,Paris Gare de Lyon,0.04
2021-12-17,,Paris Gare de Lyon,0.04
2021-12-17,,Paris Gare de Lyon,0.04
2021-12-17,,Paris Gare de Lyon,0.04
2021-12-17,,Paris Gare de Lyon,0.04
2021-12-17,,Paris Gare de Lyon,0.04
2021-12-18,,Paris Gare de Lyon,0.04
2021-12-18,,Paris Gare de Lyon,0.04
2021-12-18,,Paris Gare de Lyon,0.04
2021-12-18,,Paris Gare de Lyon,0.04
2021-12-18,,Paris Gare de Lyon,0.04
2021-12-18,,Paris Gare de Lyon,0.04
2021-12-18,,Paris Gare de Lyon,0.04
2021-12-18,,Paris Gare de Lyon,0.04
2021-12-19,,Paris Gare de Lyon,0.04
2021-12-19,,Paris Gare de Lyon,0.04
2021-12-19,,Paris Gare de Lyon,0.04
2021-12-19,,Paris Gare de Lyon,0.04
2021-12-19,,Paris Gare de Lyon,0.04
2021-12-20,,Paris Gare de Lyon,0.04
2021-12-20,,Paris Gare de Lyon,0.04
2021-12-20,,Paris Gare de Lyon,0.04
2021-12-20,,Paris Gare de Lyon,0.04
2021-12-20,,Paris Gare de Lyon,0.04
2021-12-20,,Paris Gare de Lyon,0.04
2021-12-20,,Paris Gare de Lyon,0.04
2021-12-21,,Paris Gare de Lyon,0.04
2021-12-21,,Paris Gare de Lyon,0.04
2021-12-21,,Paris Gare de Lyon,0.04
2021-12-21,,Paris Gare de Lyon,0.04
2021-12-21,,Paris Gare de Lyon,0.04
2021-12-21,,Paris Gare de Lyon,0.04
2021-12-21,,Paris Gare de Lyon,0.04
2021-12-21,,Paris Gare de Lyon,0.04
2021-12-22,,Paris Gare de Lyon,0.04
2021-12-22,,Paris Gare de Lyon,0.04
2021-12-22,,Paris Gare de Lyon,0.04
2021-12-22,,Paris Gare de Lyon,0.04
2021-12-23,,Paris Gare de Lyon,0.04
2021-12-23,,Paris Gare de Lyon,0.04
2021-12-23,,Paris Gare de Lyon,0.04
2021-12-23,,Paris Gare de Lyon,0.04
2021-12-23,,Paris Gare de Lyon,0.04
2021-12-24,,Paris Gare de Lyon,0.04
2021-12-24,,Paris Gare de Lyon,0.04
2021-12-25,,Paris Gare de Lyon,0.04
2021-12-25,,Paris Gare de Lyon,0.04
2021-12-25,,Paris Gare de Lyon,0.04
2021-12-25,,Paris Gare de Lyon,0.04
2021-12-26,,Paris Gare de Lyon,0.04
2021-12-26,,Paris Gare de Lyon,0.04
2021-12-26,,Paris Gare de Lyon,0.04
2021-12-26,,Paris Gare de Lyon,0.04
2021-12-27,,Paris Gare de Lyon,0.04
2021-12-27,,Paris Gare de Lyon,0.04
2021-12-27,,Paris Gare de Lyon,0.04
2021-12-27,,Paris Gare de Lyon,0.04
2021-12-27,,Paris Gare de Lyon,0.04
2021-12-27,,Paris Gare de Lyon,0.04
2021-12-27,,Paris Gare de Lyon,0.04
2021-12-27,,Paris Gare de Lyon,0.04
2021-12-27,,Paris Gare de Lyon,0.04
2021-12-28,,Paris Gare de Lyon,0.04
2021-12-28,,Paris Gare de Lyon,0.04
2021-12-28,,Paris Gare de Lyon,0.04
2021-12-28,,Paris Gare de Lyon,0.04
2021-12-28,,Paris Gare de Lyon,0.04
2021-12-29,,Paris Gare de Lyon,0.04
2021-12-29,,Paris Gare de Lyon,0.04
2021-12-29,,Paris Gare de Lyon,0.04
2021-12-29,,Paris Gare de Lyon,0.04
2021-12-29,,Paris Gare de Lyon,0.04
2021-12-29,,Paris Gare de Lyon,0.04
2021-12-29,,Paris Gare de Lyon,0.04
2021-12-29,,Paris Gare de Lyon,0.04
2021-12-30,,Paris Gare de Lyon,0.04
2021-12-30,,Paris Gare de Lyon,0.04
2021-12-30,,Paris Gare de Lyon,0.04
2021-12-30,,Paris Gare de Lyon,0.04
2021-12-30,,Paris Gare de Lyon,0.04
2021-12-31,,Paris Gare de Lyon,0.04
2021-12-31,,Paris Gare de Lyon,0.04
2021-12-31,,Paris Gare de Lyon,0.04
2021-12-31,,Paris Gare de Lyon,0.04
2021-12-31,,Paris Gare de Lyon,0.04
2021-12-31,,Paris Gare de Lyon,0.04
2021-12-31,,Paris Gare de Lyon,0.04
2021-12-31,,Paris Gare de Lyon,0.04
